"stop_id","stop_lon","stop_lat","stop_name"
"mmv_231","-8.63711","40.276591","Gordos"
"mmv_234","-8.60646","40.272153","Fornos"
"mmv_235","-8.606401","40.271823","Fornos"
"mmv_232","-8.627221","40.269721","Zambujeiro"
"mmv_233","-8.627073","40.269822","Zambujeiro"
"mmv_238","-8.590482","40.244935","Carito"
"mmv_239","-8.590627","40.24489","Carito"
"mmv_236","-8.598325","40.257697","Portela (Casal Lourenços)"
"mmv_237","-8.598357","40.257615","Portela (Casal Lourenços)"
"mmv_229","-8.693313","40.233391","Vergieira"
"lsa_099","-8.167038","40.133606","Boavista"
"lsa_098","-8.158685","40.137956","Portela da Albergaria"
"cbr_099","-8.38297","40.273591","Bostelim"
"cbr_097","-8.399013","40.273043","Brasfemes (25 Abril)"
"mmv_220","-8.677182","40.238973","Vale Saramago"
"cbr_098","-8.382858","40.273447","Bostelim"
"cbr_095","-8.401087","40.270941","Brasfemes (Largo)"
"olr_001","-7.887857","40.043526","Gavião"
"cbr_096","-8.399038","40.272861","Brasfemes (25 Abril)"
"mmv_223","-8.682413","40.242822","Porto Mieiro"
"olr_003","-7.860808","40.058347","Portela do Armadouro"
"mmv_224","-8.683442","40.248112","Cabeça Alta"
"olr_002","-7.87288","40.047328","Selada Cova"
"mmv_221","-8.677048","40.238903","Vale Saramago"
"olr_005","-7.872935","40.04718","Selada Cova"
"mmv_222","-8.682531","40.242835","Porto Mieiro"
"olr_004","-7.887802","40.043628","Gavião"
"mmv_227","-8.690121","40.237536","Seixo Gatões (X Lavegada)"
"mmv_228","-8.693404","40.233453","Vergieira"
"mmv_226","-8.69018","40.237614","Seixo Gatões (X Lavegada)"
"lsa_082","-8.282284","40.170939","Covelos (X)"
"lsa_081","-8.268911","40.169931","Vale de Aires"
"lsa_084","-8.172871","40.172222","Casal de São Miguel"
"lsa_083","-8.179207","40.172136","Quatro Águas (X)"
"lsa_086","-8.267982","40.179755","Ponte Velha de Baixo"
"lsa_085","-8.277157","40.173308","Soito de Aires"
"fig_121","-8.858198","40.148599","Largo do Carvão"
"fig_120","-8.859292","40.148368","Largo do Carvão"
"lsa_087","-8.262173","40.181458","Ponte Velha de Cima"
"mmv_250","-8.599082","40.217401","Outeiro"
"mmv_251","-8.599055","40.217299","Outeiro"
"mmv_256","-8.611532","40.18166","Formoselha (Urb. Vale Mondego)"
"mmv_255","-8.615196","40.179209","Formoselha (Santo António)"
"mmv_258","-8.602268","40.182459","Santo Varão"
"mmv_259","-8.602756","40.182427","Santo Varão"
"fig_118","-8.853853","40.148106","Serviços Florestais"
"fig_117","-8.853625","40.147984","Serviços Florestais"
"lsa_071","-8.228519","40.157813","Póvoa de Serpins"
"fig_115","-8.833946","40.197045","Cabanas"
"lsa_070","-8.20905","40.156202","Serpins (Estação)"
"fig_114","-8.83401","40.196924","Cabanas"
"lsa_073","-8.264926","40.159664","Videira (Horto)"
"fig_113","-8.832104","40.196776","Cabanas (X)"
"lsa_072","-8.287093","40.158034","Pousafoles"
"fig_112","-8.831962","40.196715","Cabanas (X)"
"lsa_075","-8.190122","40.160759","Amiais"
"fig_111","-8.830378","40.190204","Brenha (X)"
"lsa_074","-8.27858","40.160124","Foz de Arouce (Junta de Freguesia)"
"fig_110","-8.830163","40.189764","Brenha (X)"
"lsa_077","-8.277908","40.162732","Foz de Arouce (Largo da Ponte)"
"lsa_076","-8.270499","40.162425","Videira (Urb.)"
"lsa_079","-8.186687","40.167668","Maria Mendes"
"lsa_078","-8.279045","40.162899","Alçaperna"
"mmv_241","-8.589206","40.23627","Senhora dos Olivais"
"mmv_242","-8.583949","40.224033","Tentúgal (NS Carmo)"
"mmv_240","-8.589351","40.236242","Senhora dos Olivais"
"mmv_245","-8.584828","40.224791","Tentúgal (Rossio)"
"900","-8.396793","40.193762","Urbanização Quinta da Romeira 1 - Sent. Asc."
"mmv_246","-8.582575","40.219241","Tentúgal (Junta de Freguesia)"
"901","-8.393409","40.195413","Urbanização Quinta da Romeira 2 - Sent. Asc."
"mmv_243","-8.58389","40.223947","Tentúgal (NS Carmo)"
"902","-8.394455","40.193644","Urbanização Quinta da Romeira 3"
"mmv_244","-8.584748","40.224824","Tentúgal (Rossio)"
"903","-8.392326","40.194704","Urbanização Quinta da Romeira 4"
"mmv_249","-8.594774","40.218192","Mourão"
"904","-8.393462","40.195795","Urbanização Quinta da Romeira 2 - Sent. Desc."
"905","-8.397018","40.193498","Urbanização Quinta da Romeira 1 - Sent. Desc."
"mmv_247","-8.582436","40.219265","Tentúgal (Junta de Freguesia)"
"906","-8.398167","40.190885","Areeiro - Capela -sent. Quinta da Fonte"
"mmv_248","-8.594801","40.218331","Mourão"
"907","-8.397894","40.193049","Quinta da Fonte,sul (rotunda) - Sent. Est. Beira"
"908","-8.398628","40.185044","E. N. 17 (portela do Mondego) - Sent. Ponte da Portela"
"909","-8.393327","40.184018","C. M. 1151 (escola B. 2+3 de Ceira - Términus L. 23)"
"910","-8.396987","40.185189","E. N. 17 - Portela do Mondego (rotunda) - Sent. Alto S. João"
"911","-8.399272","40.185814","E. N. 17 (portela - Norte) - Sent. Alto S. João"
"912","-8.389076","40.191481","E. N. 110 - Barca - Sent. Portela"
"913","-8.388056","40.191673","E. N. 110 - Barca - Sent. Torres do Mondego"
"914","-8.399644","40.18925","Areeiro - Parque de Campismo - Sent. Areeiro"
"915","-8.398857","40.189888","Areeiro - Escola - Sent. Areeiro"
"916","-8.391906","40.174533","R. de Tomar -ceira (centro) - Sent. Conraria"
"917","-8.391859","40.173333","Via Central de Ceira - Sent. Coimbra"
"918","-8.394673","40.173742","Conraria - Sent. Ceira"
"919","-8.39668","40.176248","Conraria (centro) - Sent. Hospital Sobral Cid"
"920","-8.402503","40.17503","E. N. 110-2 (h. Sobral Cid - Términus L. 10/18) - Sent. Lages"
"921","-8.403054","40.175278","E. N. 110-2 (h. Sobral Cid) - Sent. M. Pereiros"
"pbl_087","-8.580561","40.017303","Arroteia"
"922","-8.396715","40.176109","Conraria (centro) - Sent. Ceira"
"pbl_088","-8.589006","40.007205","Redinha (X)"
"923","-8.394863","40.17418","Conraria - Sent. Hospital S. Cid"
"924","-8.392094","40.179521","E. N. 17 (cruz. p/ Carvalhosas) - Sent. Ceira"
"pbl_086","-8.580183","40.017422","Arroteia"
"925","-8.391839","40.179239","E. N. 17 (cruz. p/ Carvalhosas) - Sent. Portela"
"926","-8.3933","40.17176","Ceira (antes ponte sobre a Linha da Cp) - Sent. Conraria"
"927","-8.39301","40.171976","Ceira (depois ponte sobre a Linha da Cp) - Sent. Portela"
"pbl_089","-8.588901","40.007199","Redinha (X)"
"928","-8.390642","40.237818","Estrada Principal da Rocha - Alto da Rocha Nova - Sent. Serra da Rocha"
"929","-8.389435","40.212036","E. M. 536 (cruz. Est.dos Malheiros ) - Sent. Vale de Canas"
"tnd_037","-8.179213","40.509905","Barreiro Besteiros"
"930","-8.389753","40.212191","E. M. 536 (cruz.est. dos Malheiros) - Sent. São Sebatião"
"931","-8.387024","40.213043","E. M. 536 (tovim de Cima - Paragem 1) - Sent.vale de Canas"
"tnd_029","-8.188401","40.492489","Tourigo (AFERT)"
"932","-8.386402","40.213174","E. M. 536 (tovim de Cima - Paragem 1) - Sent. São Sebastião"
"933","-8.384999","40.210931","E. M. 536 (tovim de Cima - Paragem 2) - Sent. Vale de Canas"
"934","-8.384735","40.211135","E. M. 536 (tovim de Cima - Paragem 2) - Sent. São Sebastião"
"935","-8.384366","40.212982","E. M. 536 (tovim de Cima) - Sent. São Sebastião"
"936","-8.384196","40.213059","E. M. 536 (tovim de Cima) - Sent. Vale de Canas"
"937","-8.383514","40.212144","E. M. 536 (picoto dos Barbados) - Sent. Vale de Canas"
"938","-8.383659","40.212566","E. M. 536 (picoto dos Barbados) - Sent. São Sebastião"
"939","-8.390045","40.210142","Daniel Rodrigues, R. - Sent. Olivais"
"tnd_020","-8.203025","40.494769","Pousadas (X)"
"940","-8.390151","40.207717","Malheiros - Sent. Olivais"
"941","-8.384595","40.192881","E. N. 110 (torres do Mondego - Sul) - Sent. Casal da Misarela"
"942","-8.380977","40.195025","E. N. 110 (torres do Mondego - Centro) - Sent. Portela"
"943","-8.384544","40.192998","E. N. 110 (torres do Mondego - Sul) - Sent. Portela"
"944","-8.392254","40.180659","C. M. 1151 Estrada das Carvalhosas (rotunda) - Sent. Coimbra"
"945","-8.36969","40.246064","C. M. 1146 (golpe)- Sent. Carapinheira"
"946","-8.369766","40.246144","C. M. 1146 (golpe)- Sent. Rocha Velha"
"947","-8.369137","40.249252","C. M. 1146 (golpe - Norte) - Sent. Carapinheira"
"948","-8.368962","40.249534","C. M. 1146 (golpe - Norte) - Sent. Rocha Velha"
"949","-8.371971","40.250021","C. M. 1146 (rocha Velha - Términus L. 16g)"
"mmv_193","-8.66662","40.235992","Carapetos"
"mmv_194","-8.660601","40.227457","Chãs"
"mmv_191","-8.667875","40.244608","Lagoa do Torrão"
"mmv_192","-8.666496","40.236037","Carapetos"
"950","-8.374888","40.228353","E. M. 536 (cova do Ouro - Paragem 2 - Cruz.) - Sent. Carapinheira"
"mmv_197","-8.653353","40.218974","Boleta (Capela)"
"951","-8.374484","40.228443","E. M. 536 (cova do Ouro - Paragem 2 - Cruz.) - Sent. Vale de Canas"
"mmv_198","-8.653085","40.21852","Boleta (Capela)"
"952","-8.372979","40.229169","E. M. 536 (cova do Ouro - Paragem 3) - Sent. Carapinheira"
"mmv_195","-8.660472","40.227539","Chãs"
"953","-8.373296","40.228874","E. M. 536 (cova do Ouro - Paragem 3) - Sent. Vale de Canas"
"mmv_196","-8.653482","40.218946","Boleta (Capela)"
"954","-8.370616","40.232722","E. M. 536 (dianteiro - Cemitério - Paragem 1) - Sent.carapinheira"
"955","-8.370731","40.232541","E. M. 536 (dianteiro - Cemitério - Paragem 1) - Sent. Vale de Canas"
"956","-8.367474","40.234451","E. M. 536 (dianteiro - Paragem 2) «escola» - Sent.carapinheira"
"mmv_199","-8.653004","40.218517","Boleta (Capela)"
"957","-8.367398","40.234619","E. M. 536 (dianteiro - Paragem 2) «escola»- Sent. Vale de Canas"
"958","-8.378298","40.23544","C. M. 1145 (serra da Rocha 2) - Sent. Rocha Nova"
"959","-8.378257","40.235276","C. M. 1145 (serra da Rocha 2) - Sent. Cova do Ouro"
"mmv_182","-8.662264","40.253631","Amieiro"
"mmv_183","-8.662296","40.254213","Amieiro"
"mmv_180","-8.66891","40.259416","Bicas do Amieiro"
"960","-8.376452","40.230529","C. M. 1145 Cova do Ouro (vale de Fontinha) - Sent. Rocha Nova"
"961","-8.376454","40.230263","C. M. 1145 Cova do Ouro - (vale de Fontinha) - Sent. Dianteiro"
"mmv_186","-8.653675","40.278204","Casal do Gaio"
"962","-8.374583","40.217652","E. M. 536 (casal do Lobo - Paragem 2 - Centro) - Sent. Vale de Canas"
"mmv_187","-8.653713","40.278277","Casal do Gaio"
"963","-8.37446","40.217433","E. M. 536 (casal do Lobo - Paragem 2 - Centro) - Sent. Carapinheira"
"mmv_184","-8.654453","40.275327","Arribança"
"964","-8.373918","40.219827","E. M. 536 (casal do Lobo - Paragem 3) - Sent. Vale de Canas"
"mmv_185","-8.65456","40.275339","Arribança"
"965","-8.374041","40.219491","E. M. 536 (casal do Lobo - Paragem 3) - Sent. Carapinheira"
"966","-8.375687","40.223883","E. M. 536 (casal do Lobo - Paragem 4) - Sent. Vale de Canas"
"967","-8.375423","40.223377","E. M. 536 (casal do Lobo - Paragem 4) - Sent. Carapinheira"
"mmv_188","-8.66701","40.245153","Lagoa do Torrão"
"968","-8.376384","40.226926","E. M. 536 (cova do Ouro - Paragem 1) - Sent. Vale de Canas"
"mmv_189","-8.667773","40.244681","Lagoa do Torrão"
"969","-8.376293","40.226504","E. M. 536 (cova do Ouro - Paragem 1) - Sent. Carapinheira"
"970","-8.37938","40.210274","E. M. 536 (vale de Canas - Mata Nacional) - Sent. Carapinheira"
"971","-8.379472","40.210506","E. M.536 (vale de Canas - Mata Nacional) - Sent. Tovim"
"972","-8.377008","40.212732","E. M.536 (vale de Canas - Norte) - Sent. Carapinheira"
"973","-8.377262","40.212322","E. M.536 (vale de Canas - Norte) - Sent. Tovim"
"974","-8.373766","40.215012","E. M. 536 (casal do Lobo - Paragem 1) - Sent. Carapinheira"
"975","-8.374552","40.214439","E. M. 536 (casal do Lobo - Paragem 1) - Sent. Vale de Canas"
"976","-8.370651","40.199889","E. N. 110 (cruz. p/ Vale de Canas) - Sent. Casal da Misarela"
"977","-8.370588","40.200056","E. N. 110 (cruz. p/ Vale de Canas) - Sent. Torres do Mondego"
"978","-8.379124","40.195917","E. N. 110-2 (torres do Mondego - Centro) - Sent. Casal da Misarela"
"979","-8.376915","40.197706","E. N. 110 (torres do Mondego - Norte) - Sent. Casal da Misarela"
"980","-8.377893","40.197232","E. N. 110 (torres do Mondego - Norte) - Sent. Portela"
"981","-8.363645","40.245613","E. M. 536 (cruz. do Golpe) - Sent. Carapinheira"
"982","-8.364143","40.246078","C. M. 1146 (cruz. do Golpe) - Sent. Rocha Velha"
"983","-8.363066","40.240416","E. M. 536 (carapinheira da Serra) - Sent. Aveleira"
"984","-8.363226","40.240576","E. M. 536 (carapinheira da Serra) - Sent. Vale de Canas"
"985","-8.362779","40.23749","E. M. 536 (dianteiro - Paragem - Centro) - Sent. Carapinheira"
"986","-8.362874","40.237308","E. M. 536 (dianteiro - Paragem - Centro) - Sent. Vale de Canas"
"987","-8.363778","40.236029","E. M. 536 (dianteiro - Paragem 4) «centro»- Sent. Carapinheira"
"988","-8.36375","40.236155","E. M. 536 (dianteiro - Paragem 4) «centro»- Sent. Vale de Canas"
"989","-8.362452","40.243092","E. M. 536 (carapinheira da Serra - Urb. Valbon) - Sent. Aveleira"
"lsa_220","-8.2126","40.155901","Serpins (Pavilhão)"
"990","-8.362551","40.242532","E. M. 536 (carapinheira da Serra - Urb. Valbon) - Sent. Vale de Canas"
"cbr_222","-8.430392","40.193991","Quinta da Várzea"
"991","-8.365877","40.235256","E. M. 536 (dianteiro - Paragem 3) - Sent. Carapinheira"
"cbr_223","-8.430424","40.194577","Quinta da Várzea"
"992","-8.36561","40.235444","E. M. 536 (dianteiro - Paragem 3) - Sent. Vale de Canas"
"cbr_220","-8.426916","40.191166","Lages"
"993","-8.363694","40.205564","E. M. 110 (casal da Misarela - Centro) - Sent. Penacova"
"cbr_221","-8.42672","40.190902","Lages"
"994","-8.364091","40.205623","E. M. 110 (casal da Misarela - Centro) - Sent. Coimbra"
"995","-8.367314","40.202735","E. M. 110 (casal da Misarela - Sul) - Sent. Casal da Misarela"
"996","-8.367947","40.202239","E. M. 110 (casal da Misarela - Sul) - Sent. Torres do Mondego"
"997","-8.359618","40.207499","E. M. 110 (casal da Misarela - Norte) - Terminús L. 9"
"998","-8.526575","40.191619","Rua Combatentes (2)- Vila Pouca - Sent. Taveiro"
"999","-8.526565","40.191479","Rua Combatentes (2)- Vila Pouca - Sent. Ameal"
"lsa_211","-8.237015","40.121408","Rua Daniel Montenegro"
"lsa_210","-8.236922","40.121371","Rua Daniel Montenegro"
"lsa_213","-8.274875","40.124595","Espinheiro (Rotunda)"
"cbr_211","-8.405821","40.122451","Casal Balaus (X)"
"lsa_215","-8.265901","40.126417","Fontaínhas (Largo 1º Maio)"
"cbr_212","-8.411902","40.148061","Portela do Gato"
"lsa_214","-8.274677","40.12466","Espinheiro (Rotunda)"
"cbr_210","-8.405727","40.122435","Casal Balaus (X)"
"lsa_216","-8.265861","40.126294","Fontaínhas (Largo 1º Maio)"
"lsa_219","-8.212604","40.156013","Serpins (Pavilhão)"
"lsa_218","-8.235485","40.100793","Castelo da Lousã"
"cbr_219","-8.419033","40.161106","Marco dos Pereiros"
"cbr_218","-8.419666","40.161339","Marco dos Pereiros"
"cbr_215","-8.411944","40.140358","Monte Bera (X)"
"cbr_214","-8.412185","40.140444","Monte Bera (X)"
"lsa_200","-8.247377","40.114798","Avenida do Brasil"
"lsa_202","-8.249147","40.11096","Parque de Exposições"
"lsa_201","-8.247246","40.115287","Avenida do Brasil"
"cbr_244","-8.469557","40.138242","Cernache (Largo)"
"lsa_204","-8.243096","40.114367","Bombeiros Municipais"
"cbr_245","-8.468131","40.141583","Cernache (CAIC)"
"lsa_203","-8.243072","40.114506","Bombeiros Municipais"
"cbr_242","-8.4737","40.137772","Ribeira de Cernache"
"cbr_243","-8.473612","40.137721","Ribeira de Cernache"
"cbr_240","-8.481647","40.136991","Barroca"
"lsa_208","-8.237653","40.116438","Flor da Rosa"
"cbr_241","-8.481669","40.137041","Barroca"
"lsa_207","-8.237726","40.116543","Flor da Rosa"
"lsa_209","-8.234512","40.118331","Sarnadinha"
"cbr_248","-8.467613","40.144397","Cernache (Boavista)"
"cbr_249","-8.465703","40.149172","Malga (X)"
"cbr_246","-8.468286","40.141271","Cernache (CAIC)"
"cbr_247","-8.467562","40.144223","Cernache (Boavista)"
"cbr_231","-8.433144","40.203774","Rossio de Santa Clara"
"cbr_232","-8.433459","40.203487","Rossio de Santa Clara"
"cbr_239","-8.489993","40.135672","Vila Pouca de Cernache"
"cbr_238","-8.471148","40.136104","Penedo Alto"
"cbr_235","-8.479581","40.129797","Orelhudo (Rotunda)"
"cbr_236","-8.47189","40.13456","Cernache (Choupos)"
"goi_189","-8.070352","40.120656","Corterredor (X)"
"goi_187","-8.106188","40.167821","Casal Taborda"
"goi_186","-8.146717","40.166514","Casas da Ribeira"
"goi_185","-8.074475","40.141346","Cabreira"
"cbr_200","-8.392093","40.179509","Ceira (Rotunda A13)"
"goi_184","-8.145164","40.178297","Caracol"
"cbr_201","-8.353595","40.182558","São Frutuoso (Ladeira)"
"goi_183","-8.155483","40.180454","Várzea Grande"
"goi_182","-8.155497","40.180367","Várzea Grande"
"goi_181","-8.145239","40.178475","Caracol"
"cbr_208","-8.569669","40.273856","Andorinha (Vale Roçadas)"
"cbr_209","-8.569567","40.273846","Andorinha (Vale Roçadas)"
"cbr_206","-8.572446","40.280911","Andorinha (Capela)"
"cbr_207","-8.571019","40.279139","Andorinha (Fajonco)"
"cbr_204","-8.373052","40.177713","Tapada"
"cbr_205","-8.38152","40.175248","Boiça (X)"
"cbr_202","-8.359499","40.183299","São Frutuoso (Beira)"
"cbr_203","-8.367806","40.180406","Cabouco (X)"
"100","-8.487259","40.178711","E. N. 110-2 - Entre Tremoçais (valongo) - Sent. Valongo"
"goi_172","-8.072741","40.080054","Portela do Vento"
"101","-8.483705","40.279595","Vil de Matos - Escola - (sul) - Sent. Pisão"
"102","-8.483946","40.27979","Vil de Matos - Escola - (sul) - Sent. Adémia"
"goi_170","-8.14773","40.172406","Balsas"
"103","-8.475301","40.275241","Rios Frios - Eira Velha - Sent. Vil de Matos"
"104","-8.474856","40.274933","Rios Frios - Eira Velha - Sent. Adémia"
"105","-8.478887","40.277079","Vendas de Santana - Viaduto - Sent. Vil de Matos"
"106","-8.478665","40.27686","Vendas de Santana - Viaduto - Sent. Adémia"
"107","-8.482489","40.277574","Vendas de Santana - Cruzamento - Sent. Vil de Matos"
"108","-8.482147","40.277307","Vendas de Santana - Cruzamento - Sent. Adémia"
"109","-8.482428","40.277189","Vendas de Santana - Cruzamento - Sent. Mourelos"
"agn_066","-8.03487","40.180546","Linhares"
"agn_065","-8.036148","40.241864","Secarias (Rotunda)"
"agn_068","-8.075952","40.205972","Rochel"
"agn_067","-8.030277","40.184678","Pracerias"
"lsa_181","-8.197257","40.1577","Serpins (Praia Fluvial)"
"agn_069","-8.019075","40.220557","Póvoa de Folques (X)"
"cbr_192","-8.369619","40.158796","Vale de Açor (NS Livramento)"
"cbr_193","-8.36967","40.15886","Vale de Açor (NS Livramento)"
"goi_169","-8.147685","40.172452","Balsas"
"pnl_117","-8.380595","39.943588","Cumeeira (Igreja)"
"lsa_187","-8.190103","40.139863","Quinta (X)"
"agn_060","-8.091654","40.209427","Casal do Frade (A)"
"lsa_186","-8.190229","40.13973","Quinta (X)"
"agn_062","-8.06711","40.220138","Vale da Nogueira (X)"
"agn_061","-8.058133","40.189731","Celavisa"
"goi_165","-8.098418","40.017992","Alvares (Centro Escolar)"
"agn_064","-8.089571","40.211527","Casal do Frade (X)"
"pnl_113","-8.456427","40.034962","Rabaçal (São Jorge)"
"agn_063","-8.089495","40.21144","Casal do Frade (X)"
"goi_163","-8.085024","40.172765","Outeiro / Piães"
"pnl_114","-8.45622","40.034962","Rabaçal (São Jorge)"
"110","-8.476123","40.207644","E. N. 11o-2 (corujeira) - Sent. Coimbra"
"cbr_189","-8.366559","40.160744","Vale de Açor (Poço)"
"goi_162","-8.148787","40.141082","Ponte Sótão (Carochos)"
"111","-8.476448","40.207667","E. N. 110-2 (corujeira) - Sent. Taveiro"
"goi_161","-8.0948","40.17966","Regateira (X Vale Godinho)"
"112","-8.482333","40.205606","E. N. 110-2 - Casais (esc. Primária) - Sent. Taveiro"
"cbr_187","-8.359004","40.159689","Vale de Açor (X)"
"goi_160","-8.095363","40.17506","São Martinho"
"113","-8.480519","40.206459","E. N. 110-2 - Casais (cruz. Casas Novas ) - Sent. Taveiro"
"cbr_188","-8.366637","40.160673","Vale de Açor (Poço)"
"114","-8.485786","40.203816","Casais (cemitério da Ribeira) - Sent. Coimbra"
"115","-8.484984","40.204609","E. N. 110-2 - Casais (apeadeiro) - Sent. Coimbra"
"cbr_186","-8.354652","40.158279","Vendas da Serra"
"116","-8.482719","40.205312","E. N. 110-2 - (esc. Primária) - Sent. Coimbra"
"cbr_183","-8.376383","40.181172","Lagoas (Eira)"
"117","-8.479714","40.206606","E. N. 110-2 - Casais (cruz. Casas Novas ) - Sent. Coimbra"
"118","-8.437216","40.210202","Av. de Conimbriga (smtuc) - Sent. Coimbra"
"119","-8.486114","40.199366","E. N. 110-2 - Outeiro dos Casais (sul)  - Sent. Casais"
"agn_055","-8.084663","40.190377","Pereiro"
"agn_054","-8.094291","40.215639","Aveia (X)"
"agn_057","-8.075951","40.205903","Rochel"
"agn_056","-8.094303","40.204688","Servo (X)"
"agn_059","-8.062668","40.222476","Arganil (EB23)"
"lsa_170","-8.267984","40.179665","Ponte Velha de Baixo"
"agn_058","-8.066352","40.235128","Carvalhas"
"lsa_172","-8.281942","40.170925","Covelos (X)"
"lsa_171","-8.277143","40.17322","Soito de Aires"
"cbr_181","-8.319597","40.20695","Carvalho (Igreja)"
"lsa_174","-8.249071","40.109479","Combatentes da Grande Guerra"
"goi_159","-8.090033","40.17043","Vale Maceira"
"cbr_182","-8.376488","40.181037","Lagoas (Eira)"
"goi_158","-8.092978","40.167265","Casal Loureiro"
"goi_157","-8.100514","40.164989","Vale Moreiro"
"cbr_180","-8.319701","40.206989","Carvalho (Igreja)"
"lsa_175","-8.243608","40.11709","Lousã (EB n2)"
"goi_156","-8.103358","40.165116","Manjão"
"agn_051","-8.113531","40.202838","Couços"
"goi_155","-8.090219","40.18339","Bordeiro de Cima"
"lsa_178","-8.203372","40.155902","Serpins (Mercado)"
"lsa_177","-8.20354","40.15588","Serpins (Mercado)"
"agn_050","-8.097672","40.218411","Aveia"
"goi_154","-8.094023","40.182321","Bordeiro"
"goi_153","-8.100267","40.174406","Regateira (X São Martinho)"
"agn_053","-8.091689","40.209337","Casal do Frade (A)"
"120","-8.486345","40.199243","E. N. 110-2 - Outeiro dos Casais (sul) - Sent. Valongo"
"agn_052","-8.099757","40.235872","Cadavais"
"goi_152","-7.994431","40.133518","Loural (X)"
"121","-8.478431","40.203074","C. M. 1075 - Debaixo do Viaduto Via Rápida - Dir. Coalhadas"
"cbr_178","-8.570098","40.221465","Lamarosa (X)"
"goi_151","-7.997154","40.139663","Malhada (X)"
"122","-8.482168","40.203135","Rua 25 de Abril - Casais - Sent. Coalhadas"
"cbr_179","-8.570162","40.221661","Lamarosa (X)"
"goi_150","-7.999462","40.143296","Açor / Ádela (X)"
"123","-8.477932","40.201628","C. M. 1075 - Casa Novas - Dir. Coalhadas"
"cbr_176","-8.56572","40.2182","Sandelgas (X)"
"pnl_131","-8.359799","39.962768","Grocinas"
"124","-8.436843","40.207873","Guarda Inglesa, Av. - Escola 2,3 Silva Gaio - Sent. Portagem"
"cbr_177","-8.565651","40.218294","Sandelgas (X)"
"pnl_132","-8.3597","39.962734","Grocinas"
"125","-8.483358","40.200261","Outeiro dos Casais (centro) - Sent. Coimbra"
"cbr_174","-8.55261","40.220031","São Martinho de Árvore"
"126","-8.477342","40.200089","C. M. 1075 - Casa Novas (cruzamento p/ Estremão) - Sent. Coalhadas"
"cbr_175","-8.553109","40.220019","São Martinho de Árvore"
"127","-8.484845","40.199481","Urbanização de S. Bento - Sent. Coimbra"
"cbr_172","-8.547208","40.222939","Quimbres"
"128","-8.478606","40.199934","Estremão (centro)"
"cbr_173","-8.546521","40.223185","Quimbres"
"129","-8.485348","40.200847","E. N. 110-2 - Outeiro dos Casais (viaduto) - Sent. Valongo"
"agn_088","-7.95531","40.230344","Luadas (Largo)"
"agn_087","-7.955606","40.260713","Casal São João"
"agn_089","-7.948095","40.184641","Teixeira (Antiga Junta)"
"lsa_161","-8.246143","40.152788","Casal Ermio (Igreja)"
"goi_149","-8.003031","40.143333","Colmeal"
"lsa_163","-8.261161","40.154388","Ribeira da Moita"
"agn_080","-7.973597","40.160903","Cepos"
"goi_148","-8.02052","40.14645","Sobral (X)"
"pnl_137","-8.337665","39.972618","Favacal"
"lsa_162","-8.253084","40.151472","Casal Ermio (Bairro Novo)"
"goi_147","-8.026342","40.148458","Candosa"
"pnl_138","-8.337503","39.972543","Favacal"
"lsa_165","-8.270411","40.162335","Videira (Urb.)"
"agn_082","-8.056061","40.206857","Casal São José (X)"
"goi_146","-8.040829","40.150162","Capelo"
"pnl_139","-8.335926","39.97333","Alto de Favacal"
"lsa_164","-8.26496","40.159599","Videira (Horto)"
"agn_081","-7.975973","40.255868","Foz Mosqueiros"
"goi_145","-8.052009","40.1452","Sandinha"
"agn_084","-7.972392","40.253491","Pisão de Cima"
"goi_144","-8.070247","40.120464","Corterredor (X)"
"pnl_133","-8.357141","39.963702","Bouça (X)"
"lsa_166","-8.277458","40.162713","Foz de Arouce (Largo da Ponte)"
"agn_083","-7.96875","40.239124","Esculca"
"goi_143","-8.067472","40.133126","Tarrastal"
"pnl_134","-8.357159","39.963651","Bouça (X)"
"130","-8.483832","40.203588","Rua das Cerejeiras - Casais - Sent. Coalhadas"
"agn_086","-8.056698","40.207071","Casal São José (X)"
"goi_142","-8.074987","40.141529","Cabreira"
"lsa_169","-8.261944","40.181455","Ponte Velha de Cima"
"pnl_135","-8.343642","39.977786","Farelo (X)"
"131","-8.485254","40.20159","E. N. 110-2 - Outeiro dos Casais (viaduto) - Sent. Casais"
"agn_085","-7.969365","40.285627","Barril Alva (Quinta Barbeiro)"
"goi_141","-8.104444","40.138628","Cortecega"
"lsa_168","-8.269024","40.170039","Vale de Aires"
"pnl_136","-8.343747","39.977806","Farelo (X)"
"132","-8.476749","40.198266","C. M. 1075 - Coalhadas (cruz. p/ Casal da Bemposta) -sent. Bemposta"
"goi_140","-8.161408","40.189841","Barreiro (X Juncal)"
"pnl_140","-8.33604","39.97332","Alto de Favacal"
"133","-8.478646","40.197495","Rua Casal da Bemposta (fontenário)"
"pnl_141","-8.327814","39.973712","Ferraria de São João"
"134","-8.480997","40.196071","Rua Casal da Bemposta (casal da Bemposta)"
"pnl_142","-8.355198","39.989643","Solão"
"135","-8.482326","40.197362","Rua Casal dos Ratos"
"pnl_143","-8.35509","39.989665","Solão"
"136","-8.482652","40.198812","Rua Casal dos Ratos(casal dos Ratos)"
"137","-8.481974","40.174172","Valongo (centro) Sent. - Esp. Santos das Touregas"
